Gene Z_eqtl p_eqtl Z_twas p_twas newLfdr
AC091814.2 -0.392669517178567 0.694563587677404 -0.921522427391757 0.356777737588562 0.999999999999887
AC092171.4 0.281488894054328 0.778335445128602 -1.71403380325018 0.0865225178682387 0.999999999992576
AC092835.2 0.510741279079781 0.609532231913982 1.07704222202301 0.28146140342748 0.999999999999549
AC093159.1 0.593145426097683 0.553083831812939 -2.57531932136753 0.0100147581131485 0.999999997168523
AC093323.3 -0.671129095341552 0.502138293288874 -0.343177544412991 0.731464896993851 0.999999999999988
AC093609.1 -0.284996979159655 0.77564645628139 0.756628572940826 0.449272418114679 0.999999999999971
AC093627.10 -1.20849011013186 0.226858797647171 1.53244405597065 0.125412892857959 0.999999999882895
AC093627.8 -0.494600555206319 0.620882110210852 0.78346225341928 0.433355711324343 0.999999999999925
AC093627.9 -0.638212920267572 0.523335087795289 1.04102374913363 0.297864526140638 0.999999999999382
AC093901.1 -0.902784687811438 0.36664017936936 0.0624164305627346 0.950231210774109 0.999999999999991
AC096574.5 -0.447237369628181 0.654703682239922 0.180316741468589 0.8569039132939 0.999999999999998
AC097721.2 0.903441034258541 0.366291870028904 0.282721012830734 0.777390707227566 0.999999999999978
AC104135.2 0.223530406218549 0.823122720988348 0.97972846031189 0.32722017363374 0.999999999999913
AC104653.1 -0.0145464918459708 0.988393988049875 -0.374029910304426 0.708382063375584 0.999999999999998
AC108463.1 0.0616302544704707 0.950857283147891 0.897999346256256 0.369185897993827 0.999999999999962
AC108488.4 -0.0488146647153446 0.96106699535435 0.488795579524199 0.624986427898036 0.999999999999996
AC109826.1 0.271484966167441 0.786018060939088 0.187783136963844 0.851046655357599 0.999999999999999
AC112715.2 -0.0453816493191471 0.963803107638403 1.96674537658691 0.0492125727439933 0.999999999982312
AC114730.2 -2.86793661911628 0.00413158291324645 -0.696884409223153 0.485875135499803 0.999999999058626
AC115522.3 0.370986121749522 0.710647868544134 -0.450671822569958 0.652226093528984 0.999999999999993
AC128709.2 -0.199947928113069 0.841521305995729 0.160778660661855 0.872267732888485 0.999999999999999
AC128709.3 0.759636373995546 0.447471970464413 0.425966471433639 0.670132277565943 0.999999999999972
AC138969.4 -0.757567874108223 0.448709718505738 -0.737763464450836 0.460658198663167 0.999999999999829
AC141928.1 0.245045685346308 0.806421057675182 -0.326800256967545 0.743818965063019 0.999999999999998
AC144652.1 1.16513065519651 0.243966109844742 -1.00996707892586 0.312511062863629 0.999999999995323
AC144831.1 -0.438999844545116 0.660661648968754 1.11996795792816 0.262727416684284 0.999999999999566
AC145343.2 0.643892605349045 0.519645077230841 1.67643404006958 0.0936532059964151 0.999999999974847
AC195454.1 0.499900630085147 0.617145048593188 0.929056227207184 0.352859947759535 0.999999999999819
ACAA1 -0.0313734574064583 0.974971708649177 0.113422166443105 0.909695866825552 0.999999999999999
ACAA2 0.114500525769885 0.908841029636613 0.419565680342382 0.674802764144446 0.999999999999998
ACACB 0.724235315645037 0.468921280766109 1.42429825176698 0.154360153368375 0.999999999991758
ACAD11 0.354993641977445 0.722594354408689 -0.471089005470276 0.637577176131564 0.999999999999993
ACAD8 -1.11981258311238 0.262793635980417 -0.0922325015686068 0.926513315575207 0.999999999999977
ACADL -0.37170028944113 0.710116009479671 0.159596607089043 0.87319885187336 0.999999999999999
ACADM -0.147326816299736 0.882874067075541 1.50771989727077 0.131626230853787 0.999999999998473
ACADS 0.137916154676692 0.890306682831695 -0.741106116440802 0.458629101326159 0.999999999999983
ACADSB 0.0346861908756336 0.972329972387022 0.170613846090812 0.864527409957941 0.999999999999999
ACADVL 0.00634140375089975 0.994940325764481 1.1249623298645 0.260604997455773 0.999999999999862
ACAN 0.107909509498367 0.914067473684773 0.0699481889605522 0.944234897785033 0.999999999999999
ACAP1 -0.0116536830091209 0.990701916710532 -0.210353055402457 0.833392129249317 0.999999999999999
ACAP3 1.34867547957902 0.177441224809816 1.51670730113983 0.129340600116215 0.999999999807419
ACAT1 -0.165273724851161 0.868728538929393 1.32139697093911 0.186369035514891 0.999999999999458
ACBD3 -0.459148866892304 0.646127266855389 0.432795321219268 0.665163472714346 0.999999999999992
ACBD4 0.0259888498197906 0.979266232003386 -0.067375160753727 0.946283043093104 1
ACBD5 0.0546356388363833 0.956428745464696 -0.545273184776306 0.585565643880244 0.999999999999995
ACBD6 0.485189829083509 0.627541696133787 0.312113056247814 0.754954604378383 0.999999999999995
ACBD7 -0.65192671161194 0.514448452177769 1.09055240188967 0.275469883440168 0.999999999999126
ACCS -0.476764966750637 0.633529495028263 0.0665783658315781 0.946917369088782 0.999999999999999
ACD -0.0515006269911548 0.958926602249437 0.247065454721451 0.804857568225404 0.999999999999999
ACE -0.279939715824912 0.779523756056488 0.168025612831116 0.866563129408306 0.999999999999999
ACER1 1.55818885254645 0.119188486727343 1.51340925693512 0.130175735081221 0.999999999544905
ACER2 -0.379776209048579 0.704111543973603 0.460545986403429 0.645124371290969 0.999999999999993
ACER3 1.88920314092421 0.0588646140341658 1.42833873941957 0.153194382548351 0.999999998883511
ACHE -0.234448605515986 0.814636728164196 1.66650457964235 0.0956129568085163 0.999999999995161
ACIN1 0.272777411381814 0.785024324411126 0.206328257918358 0.83653450675925 0.999999999999999
ACKR2 0.967623109825255 0.333232631373845 1.21420407295227 0.224669805585462 0.999999999993261
ACKR3 -0.878575242721369 0.37963162418051 -0.160506144165993 0.872482382031279 0.999999999999989
ACKR4 0.428217939683088 0.668492456454742 1.53432732988068 0.124949145466885 0.999999999995394
ACLY -0.387121676281537 0.698666130968113 0.428128660666811 0.668557451363483 0.999999999999994
ACO1 0.610311686118696 0.541655357159785 -2.58850121498108 0.00963946069546338 0.999999996744821
ACO2 0.377781560466998 0.705592872989934 -0.699179978225294 0.484439561445539 0.999999999999971
ACOT1 1.15090732787213 0.249770362790894 1.04955854222873 0.293921126308031 0.999999999994444
ACOT11 -0.428384999694628 0.66837084384407 -1.79324382854912 0.0729339447673953 0.999999999979743
ACOT13 -1.15939204824617 0.246296416552676 -1.56654129470921 0.117221949005305 0.999999999884033
ACOT2 0.943632015357556 0.345357726041565 0.594148842302582 0.5524125655844 0.999999999999839
ACOT4 1.23699033286366 0.216090671586778 1.10208665870361 0.270423998886782 0.99999999998916
ACOT7 2.63061150695736 0.00852314041856328 1.05932712554932 0.289450825507147 0.999999997078332
ACOT8 -0.521858645092263 0.601768753862765 -0.0357970382433331 0.971444194694543 0.999999999999998
ACOX1 -0.834649335674957 0.403915175476675 -0.131878018379211 0.895080775545062 0.999999999999992
ACOX3 -0.222412966419598 0.823992418849515 0.278114338963891 0.780924588893361 0.999999999999999
ACOXL -0.95547520440486 0.33933743874446 -0.162524491548538 0.870892843197991 0.999999999999985
ACP1 -0.142093569467872 0.887006097460393 -1.07439411438349 0.282646079275498 0.999999999999878
ACP2 -0.341176467413585 0.732970737899835 -1.19401794921863 0.232470946906814 0.999999999999543
ACP5 -0.414465583327589 0.678533167236898 -0.198563724756241 0.842604031967521 0.999999999999998
ACP6 -0.382152826497807 0.702348010060264 -0.33567437151388 0.737116434118972 0.999999999999996
ACPP 1.55132976304627 0.120822677726317 1.11724102497101 0.263891283868383 0.999999999955717
ACR 0.611739702479601 0.540709989419823 1.94294942342427 0.0520222695081221 0.999999999900427
ACRBP -0.0298292010830018 0.97620327002775 0.699148833751678 0.484459022787444 0.999999999999988
ACRV1 0.406295052577373 0.684525820133301 0.35215362906456 0.724723050852971 0.999999999999996
ACSF2 0.569076907703458 0.569303948826312 2.29050551238973 0.0219920293950389 0.999999999433403
ACSF3 0.1944036734869 0.845859813765907 -0.220197810415837 0.825717101817732 0.999999999999999
ACSL1 1.51986328794362 0.128545338949849 -0.340529285432693 0.733457972539802 0.999999999999591
ACSL3 1.84346451965226 0.0652612174155925 -1.26744712026693 0.20499546025276 0.999999999637759
ACSL5 -0.201203408273833 0.840539526574067 -0.962122093198431 0.335988277402158 0.999999999999927
ACSL6 1.11202425508953 0.266127721763738 -0.519981435981239 0.603076513999473 0.99999999999979
ACSM1 -0.234354874568459 0.814709488064028 1.16514229774475 0.243961397886982 0.999999999999734
ACSM3 -0.396370136541229 0.691831993409611 0.260114757884218 0.794775254502401 0.999999999999998
ACSM4 -1.54258460242676 0.122931596315594 -0.41646052874696 0.677073044606022 0.999999999999302
ACSM5 -0.840098426496881 0.400853202283842 0.811980646090041 0.416802736976471 0.999999999999626
ACSS1 1.64073130091866 0.10085320441781 1.13010762162842 0.258430878593167 0.999999999930532
ACSS2 -0.0467971388750028 0.962674909384031 -1.43912553787231 0.150114957634772 0.999999999999125
ACSS3 0.0491998140440045 0.960760059460129 -1.25134646892548 0.210808098538131 0.999999999999705
ACTA1 2.01258536141852 0.0441582682445988 1.58865594863892 0.112138089382387 0.99999999527851
ACTB 0.93447784944608 0.350057456784025 0.988886415958404 0.322718717439131 0.999999999998429
ACTL10 0.102728579891603 0.918178390165622 0.0448118485510349 0.964257280803198 1
ACTN2 1.56872639425318 0.116711705707491 1.77151518766124 0.0764750693706243 0.999999997915323
ACTN3 -0.281911970556833 0.778011010490193 -0.270810633897781 0.786536680730846 0.999999999999998
ACTN4 1.82011372469712 0.0687416879425236 2.02504688108635 0.0428625505428473 0.999999975083724
ACTR10 -0.547643090346564 0.583936995679983 0.104141655889609 0.917056933942098 0.999999999999998
ACTR1A 0.41263305988151 0.679875475826886 -0.0597373880445957 0.952364793539903 0.999999999999999
ACTR1B 0.104479049967663 0.91678919298474 -0.988983413408466 0.322671256966724 0.999999999999931
ACTR2 -0.50689359038911 0.612229483240325 -0.595721006393433 0.55136162256926 0.999999999999974
ACTR3 0.845056439140833 0.398079328090099 -0.218064606189728 0.827378773950853 0.999999999999988
ACTR3B -0.00976378718864283 0.992209748723523 -1.08717622377002 0.276958936407578 0.999999999999889
ACTR5 -0.599261146629258 0.54899875285883 0.25750624677274 0.796787993637137 0.999999999999995
ACTR6 -0.123177884598351 0.901966237723573 1.99603923084415 0.0459296527503751 0.999999999976745
ACTR8 -1.40503002310137 0.160012350720406 0.117364831617007 0.906570951730667 0.999999999999917
ACTRT3 0.0815227159052607 0.93502626032123 -1.1898434921431 0.234107911778867 0.999999999999786
ACVR1 0.150240891660751 0.880574565132677 0.0555054433643818 0.955735793459914 0.999999999999999
ACVR1B 0.390271522259409 0.696335778968407 0.813045561313629 0.416191936512983 0.999999999999941
ACVR1C 1.70587041443388 0.0880322092713559 -0.0497278496623039 0.960339263087686 0.999999999999756
ACVR2A 0.93364203521724 0.350488574437087 -0.975071191379147 0.32952494759609 0.999999999998556
ACVRL1 0.108097556118268 0.913918306730872 1.731325507164 0.083393724555744 0.999999999994922
ACY1 1.18236529477699 0.237060787594851 0.169179439544678 0.865655501536506 0.99999999999996
ACY3 0.618084087240848 0.53651991113589 0.144161389855767 0.885373028838719 0.999999999999997
ACYP1 -0.253090483193598 0.800198292840884 -0.9776211977005 0.328261709266151 0.999999999999906
ACYP2 0.877889306129305 0.380003793113083 0.319512893410158 0.749337615853098 0.999999999999975
ADA -0.880522492061676 0.378576326078082 0.0941426972749787 0.924995803451511 0.999999999999991
ADAD2 0.689960266648434 0.490219174538279 0.0136846831010253 0.989081543419507 0.999999999999997
ADAL 0.78082341981354 0.434906357652295 2.92253947257996 0.00347189610796389 0.999999964303341
ADAM10 -1.1717945995978 0.241279531403234 0.115528266051558 0.908026417398877 0.999999999999969
ADAM11 -2.01044788048724 0.0443838072120782 -0.307067781686783 0.758791780263209 0.999999999997348
ADAM15 1.26824906314276 0.204709020951712 -1.05698239803314 0.290519620802701 0.999999999990507
ADAM17 1.17299149877417 0.240799214831689 0.884905457496643 0.376207624316308 0.999999999997679
ADAM19 0.583599838140667 0.559489569111385 1.17579133001462 0.239678271806056 0.999999999998917
ADAM20 -0.562537009265158 0.573750195582319 1.97835434707179 0.0478887460951331 0.99999999990095
ADAM21 1.0497106619234 0.293851160272021 0.307855725288391 0.758192116697139 0.999999999999953
ADAM22 -0.102329063633756 0.918495486943728 0.864733099335561 0.387185297971284 0.999999999999967
ADAM23 0.86980403099015 0.384407508217822 -0.850854218006134 0.394850339287051 0.999999999999467
ADAM28 -1.00159207494625 0.316540650130021 -0.465068494679103 0.641882406785513 0.999999999999904
ADAM32 0.970636278960955 0.331729433377833 -0.931789206142454 0.351445473959637 0.999999999998692
ADAM33 -0.438191303938069 0.661247611876027 0.516856065643701 0.605256638822265 0.999999999999987
ADAMDEC1 0.982702944965039 0.325753660882748 1.21485035759458 0.224423170339837 0.999999999992794
ADAMTS1 -0.893785341767358 0.37143675342569 2.28342747688293 0.022405200283643 0.99999999788704
ADAMTS10 -1.00080131990971 0.316922871317341 0.121475632442828 0.903314314251259 0.999999999999985
ADAMTS12 1.25430460949323 0.209731309151401 0.441380620002747 0.658937469971093 0.999999999999759
ADAMTS13 1.38796589079187 0.165147431829594 0.94873588152586 0.342754959779758 0.999999999991681
ADAMTS14 1.14550709550099 0.251999157874226 -1.67747128291251 0.0934503604218151 0.99999999979336
ADAMTS15 -0.255648406296351 0.798222337246898 1.04814052581787 0.294573867206095 0.999999999999856
ADAMTS17 1.31554106369189 0.18832812607404 0.59187000989914 0.553937637589478 0.999999999999247
ADAMTS3 0.982585795165586 0.32581133838113 0.920443594455719 0.357340996222424 0.999999999998713
ADAMTS5 1.03188106082648 0.30212783923514 0.262162655592079 0.793196043224745 0.999999999999966
ADAMTS8 -0.355177215300315 0.722456832947999 0.592251320257144 0.553682308219334 0.999999999999986
ADAMTSL1 -0.810665420505872 0.417557836505689 -1.22907245159149 0.21904464284251 0.999999999996193
ADAMTSL3 -1.13109709340003 0.258014227547718 0.135725779578812 0.892038067144593 0.999999999999972
ADAMTSL4 1.41768747582693 0.15628202819074 -1.9656366109848 0.0493406018831231 0.999999996694269
ADAMTSL5 0.866513668031502 0.386208534254224 0.106218196451664 0.915409233937295 0.999999999999992
ADAP1 0.407145140599312 0.68390139096412 1.43710399249678 0.150688446961491 0.999999999997582
ADAP2 -0.680449588227083 0.496219831539222 -0.222642511129379 0.823813747662526 0.999999999999994
ADAR -0.151252198961884 0.879776775076226 1.47564180167353 0.140040077076142 0.999999999998719
ADARB1 1.7768832423472 0.0755874520855084 -1.17187814024179 0.24124598459661 0.99999999984304
ADARB2 0.0318856382513118 0.97456325183218 0.207815518956246 0.835373014772226 0.999999999999999
ADAT1 -0.114889980101298 0.908532327223105 -1.55418530752991 0.120140221108577 0.999999999998135
